id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9783659,LISBONplus River View 3 Bedroom Apartment,50433048,Sandra,Lisboa,Parque das Naes,38.77648,-9.09616,Entire home/apt,160,3,38,2019-10-08,0.82,3,1
9783859,"Budget Studio,Wi-Fi+Interior Garage",50266943,Carlos Manuel,Lisboa,Carnide,38.76621,-9.18106,Entire home/apt,31,3,39,2019-10-20,0.84,4,183
9785903,Nice campervan,50441850,Raquel,Lisboa,Parque das Naes,38.76959,-9.09625,Entire home/apt,50,7,17,2018-04-13,0.39,1,365
9786684,Lisbon River Sight - Luxury  Duplex,48046318,Mariana,Lisboa,Estrela,38.71344,-9.15694,Entire home/apt,390,3,35,2019-05-12,0.97,1,139
9791565,THE SURFERS LOOKOUT Ribamar/Ericeira,24450313,Anna,Mafra,Santo Isidoro,39.00778,-9.4199,Private room,30,1,52,2019-10-06,1.24,3,365
9792197,New Apartment in Lisbon City Center,5437446,Joana,Lisboa,Arroios,38.73302,-9.13284,Entire home/apt,65,3,84,2019-10-04,2.05,1,324
9794543,River view Cozy Alfama's apartment,2409465,Simona,Lisboa,Santa Maria Maior,38.71236,-9.12835,Entire home/apt,40,4,0,,,1,0
9799726,My Lx Flat Avenida Liberdade A Minimalist Flat in Redesigned 18th Century Palace,17125483,Patrícia,Lisboa,Santo Antnio,38.72012,-9.14166,Entire home/apt,150,3,172,2019-10-05,4.07,25,308
9800288,Cascais Home a Villa in a noble area with pool,13571035,Dolce Cascais Guest House,Cascais,Cascais e Estoril,38.70379,-9.43847,Entire home/apt,200,1,5,2017-09-11,0.11,4,0
9800883,Luxury Suites Liberdade - LAMEGO,50503719,Carla,Lisboa,Santo Antnio,38.72111,-9.14433,Entire home/apt,495,1,41,2019-08-25,0.95,3,315
9803838,Quarto com cama de casal,50515357,Samara,Lisboa,Arroios,38.73484,-9.13543,Private room,12,5,1,2016-01-03,0.02,1,0
9804116,"Lisboa - Alfama ""Blue House""",727771,Susana,Lisboa,So Vicente,38.71323,-9.12585,Entire home/apt,76,3,162,2019-10-08,3.48,16,342
9810793,Ericeira Surf Camp Twin Room Shared Bath,48705887,Nuno,Mafra,Ericeira,38.96176,-9.41757,Private room,60,1,5,2017-06-17,0.11,6,353
9815347,Comfortable living in Lisbon,50562055,António,Lisboa,Belm,38.69739,-9.19444,Entire home/apt,39,1,28,2019-10-08,0.65,1,312
9820264,Apartamento na Praia de Santa Rita,50582570,João,Torres Vedras,A dos Cunhados e Maceira,39.17489,-9.35427,Entire home/apt,55,5,3,2019-08-17,0.20,1,298
9821671,Cesariny House,47906766,Tipuana,Lisboa,Alvalade,38.74892,-9.15138,Entire home/apt,50,2,38,2019-10-21,0.82,1,0
9822619,Sunny & Quiet in Historic Center,2476571,Teresa,Lisboa,So Vicente,38.71547,-9.12843,Entire home/apt,56,1,104,2019-10-04,2.27,20,347
9823843,Escada Centro,20380623,Erasmo,Lisboa,Santa Maria Maior,38.71501,-9.13499,Private room,48,1,45,2019-10-05,0.97,8,365
9827522,Chiado Loft 10 Newest Place in Town,4043364,Pedro,Lisboa,Misericrdia,38.71147,-9.14696,Entire home/apt,73,2,296,2019-10-07,6.28,20,148
9830445,Snuggle up in the Cozy Window Nook at an Alfama Abode,5274559,Ana,Lisboa,So Vicente,38.71376,-9.12926,Entire home/apt,75,3,162,2019-10-22,3.49,3,357
9834571,Apartment in the heart of Lisbon,46944960,Lene,Lisboa,Santo Antnio,38.71697,-9.14324,Entire home/apt,74,4,3,2017-05-18,0.07,1,207
9835028,"Cuca's House, beach, mountain, city",50649544,Paulo,Cascais,Cascais e Estoril,38.7027,-9.37942,Entire home/apt,46,3,45,2019-10-06,0.97,1,277
9837003,Clean & cheap room near city center,14574342,Alex,Lisboa,Beato,38.73767,-9.12544,Private room,24,1,127,2019-10-08,2.68,8,59
9837462,Casa de Campo,50658937,Joana,Sobral De Monte Agrao,Santo Quintino,39.02792,-9.11364,Private room,99,3,0,,,1,363
9837463,Private room not far from Lisbon Airport (LIS),14574342,Alex,Lisboa,Beato,38.7374,-9.12505,Private room,24,1,74,2019-10-01,1.60,8,91
9839569,"D. Lurdes,Charming Alfama apartment",30194472,Ana & Pedro,Lisboa,So Vicente,38.71415,-9.12766,Entire home/apt,39,3,138,2019-10-09,2.94,6,312
9842609,St Jorge Castle neighborhood apartment,27998030,Kleber & Glaucia Vieira,Lisboa,Santa Maria Maior,38.71066,-9.12906,Entire home/apt,44,1,250,2019-10-13,5.33,21,322
9851457,Charming 1BR in the heart of alfama,30056520,Katy,Lisboa,Santa Maria Maior,38.71173,-9.12955,Entire home/apt,55,3,101,2019-04-21,2.18,6,238
9852660,Cozy Studio at Alfama,50722391,Nuno,Lisboa,Santa Maria Maior,38.71137,-9.12804,Entire home/apt,45,3,70,2019-09-11,1.51,3,97
9855061,Upscale Apartment in the Historic City Center,50731781,Manuel,Lisboa,Santa Maria Maior,38.71635,-9.13686,Entire home/apt,120,3,187,2019-10-09,4.03,1,341
9857977,ShortStayFlat - Studio Duplex with Great View,1549585,ShortStayFlat,Lisboa,Arroios,38.72026,-9.13342,Entire home/apt,100,1,70,2019-10-12,1.53,66,245
9858970,Beautiful and Spacious apartment with Terrace,914126,Martin,Lisboa,Arroios,38.72394,-9.13319,Entire home/apt,160,3,68,2019-10-07,1.56,18,276
9859651,Bairro Alto - Atalaia House,3539350,West Building SA,Lisboa,Misericrdia,38.71221,-9.14648,Entire home/apt,53,2,52,2019-06-02,1.16,14,97
9862450,Lisbon Apartment Bairro Alto-Bica 1,10058743,Rentportugal,Lisboa,Misericrdia,38.7098,-9.14713,Entire home/apt,65,1,34,2019-10-16,0.73,18,306
9862598,"Apartment at parque das nacoes, Alameda Oceanos",1868955,Bruno,Lisboa,Parque das Naes,38.77531,-9.09587,Entire home/apt,150,7,0,,,1,362
9862869,"Parque das Nações Apartment - Altice Arena, Fil",5039336,Apt In Lisbon,Lisboa,Parque das Naes,38.77521,-9.09705,Entire home/apt,83,2,7,2019-07-01,0.15,48,345
9863348,Parque das Nações Apartment - Families,5039336,Apt In Lisbon,Lisboa,Parque das Naes,38.76623,-9.09908,Entire home/apt,140,2,15,2019-09-22,0.33,48,346
9865296,River view - Duplex in Principe Real,50772683,Laurence,Lisboa,Santo Antnio,38.71758,-9.15177,Entire home/apt,90,3,23,2019-10-04,0.56,1,229
9881139,Alfama Warehouse,44693001,Maria Do Ceu,Lisboa,Santa Maria Maior,38.7127,-9.1309,Entire home/apt,75,2,0,,,3,298
9895304,Apartamento na Lapa,21215100,Eduardo,Lisboa,Estrela,38.70931,-9.15891,Private room,30,2,0,,,1,0
9896438,"Cozy Beach Apartment - Santa Cruz, Portugal",50900726,Isabel,Torres Vedras,Silveira,39.13276,-9.37921,Entire home/apt,40,2,17,2019-08-31,0.45,1,363
9898798,Lisbon Single Studio II,42773836,Cristina,Lisboa,Santo Antnio,38.71725,-9.14546,Entire home/apt,35,2,181,2019-10-15,4.09,3,335
